batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
34,18,3,214,483,1,0,1,1,113.45744132995605,111.58108711242676,113.17098140716551,112.73772716522215,112.79234290122986
9,43,2,158,99,3,1,1,1,2.9165744781494136,2.460479736328125,2.6911497116088867,2.673816680908203,2.670139074325561
53,497,5,17,7,3,1,0,0,272.59230613708496,268.8229084014893,270.9076404571533,270.8489894866944,270.88433504104614
11,83,3,22,90,3,1,0,1,4.0383338928222665,3.3009052276611333,3.407597541809082,3.579235076904297,3.5566389560699463
64,486,4,15,2,4,1,0,0,100.40640830993652,98.31094741821288,98.99139404296876,99.19600486755371,99.15533661842346
16,451,2,3,13,3,0,0,0,22.15003967285156,19.4091796875,19.53709125518799,20.249223709106445,20.116627216339108
38,384,6,16,6,2,0,1,1,256.88004493713385,251.4209747314453,253.68070602416992,253.73673439025882,253.6332905292511
48,414,3,18,19,1,1,1,1,1104.6373844146726,1101.060152053833,1102.2369861602783,1102.5763511657717,1102.5082468986514
16,41,1,206,85,1,1,1,0,9.683609008789062,8.394718170166017,9.09292697906494,9.084367752075195,9.09566879272461
28,429,1,16,13,2,1,1,0,62.55388259887695,61.98835372924805,62.055230140686035,62.11175918579102,62.071919441223145
10,105,6,93,78,3,0,0,0,51.80954933166504,50.43268203735352,50.689697265625,50.81608295440674,50.7398247718811
7,402,2,14,14,2,1,1,1,18.727540969848636,15.865087509155273,17.95351505279541,17.304396629333493,17.306417226791382
62,461,3,2,19,2,0,1,1,241.12343788146973,239.74847793579102,240.58187007904053,240.5834436416626,240.62031507492063
6,217,2,45,38,1,1,1,1,55.58919906616211,55.27377128601074,55.46736717224121,55.44962882995606,55.45416474342346
10,444,3,3,7,2,0,1,1,34.203767776489265,31.531572341918945,32.854795455932624,32.780146598815925,32.75826573371887
29,475,1,20,4,1,0,0,0,58.0754280090332,57.00922012329102,57.74557590484619,57.57770538330078,57.58655071258545
43,410,7,8,17,4,1,1,1,112.21599578857422,106.86159133911131,110.71395874023438,109.84153747558594,109.91722345352171
37,446,3,10,10,2,0,0,1,154.67596054077146,153.69367599487302,154.3649435043335,154.3112754821777,154.3428897857666
54,21,2,31,320,4,1,0,0,2.0439624786376958,1.5625953674316406,2.002239227294922,1.8665313720703125,1.882344484329224
28,105,5,71,89,2,0,0,1,192.7790641784668,187.69073486328125,188.4597539901733,189.3159866333008,189.08625841140747
15,123,3,63,66,2,0,0,0,40.95458984375,38.4519100189209,38.8329029083252,39.30459022521973,39.204925298690796
15,165,2,15,5,2,0,0,1,7.77435302734375,7.096290588378906,7.474541664123535,7.4921369552612305,7.506340742111206
36,90,6,38,109,3,0,0,0,67.9647922515869,67.21878051757811,67.66748428344728,67.62197017669678,67.62951612472534
15,61,4,75,140,4,1,0,0,10.556459426879883,10.199785232543944,10.452747344970703,10.405349731445312,10.412156581878662
63,319,3,11,4,1,0,1,1,503.026008605957,499.5124340057373,501.9479990005493,501.7671585083008,501.8916428089142
46,391,7,13,15,4,1,1,1,137.28570938110352,132.36403465270996,136.67750358581543,135.26530265808105,135.37541031837463
63,128,7,3,67,2,0,0,0,67.14844703674315,66.71595573425293,66.98977947235107,66.9980525970459,67.01451539993286
49,241,6,18,11,3,0,1,0,89.10274505615234,85.33358573913573,85.81948280334474,86.52307987213135,86.34930849075317
54,127,7,58,71,1,1,0,0,2785.430431365967,2771.82936668396,2777.77636051178,2778.00669670105,2777.8508961200714
9,289,7,10,1,1,1,0,1,162.79864311218262,160.48955917358396,161.82541847229004,161.81352138519287,161.85587644577024
47,23,5,199,240,4,0,1,0,22.140026092529297,21.473169326782227,21.712660789489746,21.737074851989746,21.71969413757324
13,199,3,40,2,2,1,1,0,27.72021293640137,25.66051483154297,26.253342628479004,26.445484161376953,26.38426423072815
29,262,5,16,19,4,1,0,0,32.67669677734375,30.58362007141113,31.19802474975586,31.43806457519531,31.39004111289978
12,456,7,16,10,2,0,1,0,189.5477771759033,183.90917778015137,186.7959499359131,186.47258281707764,186.40860915184018
60,388,3,6,13,4,0,1,0,53.53331565856934,49.41415786743164,49.61216449737549,50.32634735107422,50.03949999809265
29,469,1,17,7,1,0,1,0,94.70486640930176,92.1945571899414,93.1316614151001,93.3229923248291,93.29131245613098
18,249,4,34,19,2,1,1,0,87.11409568786621,83.35113525390625,83.94122123718263,84.69476699829102,84.5603048801422
49,30,2,136,85,1,1,1,0,37.03665733337402,34.579038619995124,34.81900691986084,35.25547981262207,35.117387771606445
3,206,6,24,40,2,1,1,0,21.14248275756836,19.89054679870605,20.71058750152588,20.572662353515625,20.58669924736023
18,61,7,35,131,4,1,1,1,16.95108413696289,16.367197036743164,16.663432121276855,16.641736030578613,16.63738489151001
7,172,7,51,17,3,0,0,0,32.40299224853516,31.701326370239254,31.78060054779053,31.909871101379395,31.87429904937744
63,405,2,5,22,3,1,1,1,91.25852584838869,90.72494506835938,90.95704555511476,90.96691608428956,90.96071124076843
2,25,7,59,85,1,0,0,0,3.470897674560547,3.1564235687255864,3.33547592163086,3.3354282379150386,3.340870141983032
41,27,6,130,256,2,1,1,1,130.12051582336426,128.71026992797852,129.54914569854736,129.4187068939209,129.41953539848328
15,427,4,20,15,3,1,0,0,42.93346405029297,39.757728576660156,40.566086769104,41.180872917175286,41.139692068099976
30,307,7,17,28,2,1,1,0,405.69400787353516,404.0670394897461,404.83665466308594,404.784893989563,404.76098656654364
21,297,7,24,20,1,1,0,1,1136.8997097015379,1130.2497386932373,1133.3338022232056,1133.696961402893,1133.7275207042696
43,269,5,2,19,2,1,1,0,87.58282661437988,87.08548545837402,87.28194236755371,87.27366924285889,87.25854754447937
39,164,1,56,29,4,1,0,1,9.1705322265625,5.903959274291992,6.693005561828612,6.844782829284668,6.6716670989990225
31,256,3,27,10,2,0,1,1,64.26477432250978,60.753822326660156,62.39116191864014,62.40906715393066,62.38400936126709
9,489,3,13,5,3,0,0,0,21.87061309814453,20.731449127197266,20.839333534240726,21.06022834777832,21.000027656555176
42,35,1,149,19,2,1,1,1,2.6586055755615234,2.055883407592773,2.236247062683105,2.310299873352051,2.2985637187957764
17,460,5,8,18,3,1,0,1,53.45940589904785,49.06082153320313,49.58105087280274,50.56853294372559,50.39563775062561
46,156,1,28,11,2,0,0,0,16.289472579956055,14.334917068481445,14.648914337158205,15.159988403320312,15.121936798095705
14,173,4,24,52,3,0,1,1,19.46234703063965,17.398595809936527,18.33188533782959,18.401145935058594,18.393814563751217
55,104,7,13,47,2,0,0,1,78.19080352783203,74.19729232788086,74.75435733795166,75.91855525970459,75.84968209266663
40,95,1,52,76,2,1,1,0,18.06831359863281,14.363288879394533,14.489293098449707,15.868997573852539,15.782296657562256
16,348,3,17,17,2,1,1,0,64.29529190063478,58.86316299438477,61.84172630310058,61.7696762084961,61.817288398742676
4,31,1,309,148,3,0,0,1,0.99945068359375,0.6289482116699219,0.7430315017700195,0.7638931274414062,0.7513165473937988
56,5,4,984,151,2,0,1,0,3.3657550811767583,3.045082092285156,3.125309944152832,3.1485080718994136,3.1342804431915283
28,382,5,19,12,2,0,0,1,235.27288436889648,233.57367515563962,234.1791391372681,234.35838222503662,234.3421578407288
16,49,2,40,193,1,0,1,1,21.773815155029297,18.034934997558594,21.569132804870605,20.53399085998535,20.691394805908203
64,184,3,38,19,1,0,0,0,527.4033546447754,523.6711502075195,526.8751382827759,526.0498046875,526.1779427528381
52,55,7,120,23,4,0,0,1,36.18526458740234,34.619808197021484,35.38632392883301,35.333251953125,35.31593084335327
64,255,3,4,10,1,1,0,1,308.4545135498047,307.4212074279785,307.8416585922241,307.8670740127564,307.8493773937225
34,474,4,14,6,4,0,1,1,46.91624641418457,44.921159744262695,46.1193323135376,45.9827184677124,45.9987223148346
52,50,6,121,85,4,1,0,1,59.021949768066406,56.84900283813477,57.09242820739746,57.30223655700684,57.1439266204834
48,330,3,23,25,1,0,1,1,944.0386295318604,940.0060176849364,941.1411285400392,941.566014289856,941.4519369602203
1,41,6,7,170,4,1,0,0,0.4334449768066406,0.2605915069580078,0.3671646118164063,0.3562450408935547,0.3585517406463623
62,51,6,143,178,4,0,1,1,129.18591499328613,126.79195404052734,128.09169292449948,127.9392957687378,127.92688608169556
47,242,7,35,7,4,0,1,1,112.22124099731444,108.76345634460449,110.40341854095459,110.46581268310548,110.45917868614195
13,409,1,23,3,2,0,1,1,33.02097320556641,31.615257263183594,31.81612491607666,32.118868827819824,32.06905722618103
11,222,5,14,8,3,0,0,0,12.224435806274414,11.10696792602539,11.405229568481445,11.448979377746582,11.394798755645752
19,188,2,27,34,2,0,0,1,24.50108528137207,20.926475524902344,22.656917572021484,22.70209789276123,22.699177265167236
21,128,7,69,66,3,0,0,1,143.36800575256348,141.49880409240725,142.0128345489502,142.31042861938474,142.27968454360962
3,127,4,70,15,4,1,1,1,2.0587444305419917,1.8024444580078125,1.9510984420776367,1.9379377365112305,1.9397735595703125
48,84,2,115,49,1,0,1,1,161.14521026611328,159.07573699951172,160.23313999176025,160.15162467956543,160.16191244125366
22,58,7,117,64,2,1,0,1,105.01742362976074,103.24954986572266,103.81269454956056,103.89695167541504,103.83781790733336
43,39,6,88,120,3,1,0,0,41.39256477355957,40.73834419250488,40.97104072570801,41.013646125793464,41.00069403648377
8,113,7,82,79,2,0,1,1,116.40810966491699,115.0968074798584,115.87166786193848,115.81540107727051,115.83113670349121
12,105,3,3,4,1,1,0,0,10.837793350219727,8.619070053100586,9.012460708618164,9.340286254882812,9.243249893188477
49,306,7,24,22,2,0,0,0,694.7145462036133,691.3096904754639,693.6073303222656,693.2985544204712,693.3701634407042
23,23,1,99,180,1,1,0,0,5.174398422241211,3.6184787750244136,4.271149635314941,4.276204109191895,4.246145486831665
12,184,1,12,41,2,0,0,1,9.464263916015623,6.355762481689452,8.615016937255861,8.093523979187013,8.13940167427063
10,241,2,19,1,2,0,0,0,11.07335090637207,10.674476623535156,10.807514190673828,10.84752082824707,10.840922594070435
39,104,6,92,85,2,1,1,1,491.32847785949707,488.1606101989746,489.67838287353516,489.7279739379883,489.7238314151764
63,73,2,100,127,1,1,0,1,279.77585792541504,277.5084972381592,278.57744693756104,278.6526918411255,278.6553204059601
56,136,7,71,66,2,0,1,0,958.7271213531494,950.6478309631348,954.8993110656737,954.9513578414917,955.0173282623292
58,148,5,7,57,2,0,0,1,84.75112915039062,84.50078964233398,84.55872535705565,84.58726406097412,84.57759022712708
25,378,1,24,9,3,0,0,0,16.683101654052734,14.39976692199707,14.902114868164062,15.35789966583252,15.312016010284426
21,348,4,2,19,2,0,0,1,44.32415962219238,43.68758201599121,44.07095909118652,44.02608871459961,44.03114318847656
56,146,6,14,65,3,0,1,1,80.89756965637206,74.8307704925537,79.17165756225586,77.74667739868164,77.71730422973633
59,380,3,19,4,2,0,0,0,196.59590721130368,195.45793533325195,195.90377807617188,195.98782062530518,195.978045463562
45,238,7,10,26,1,0,0,1,867.3875331878662,862.0872497558594,864.5983934402466,864.5195484161377,864.4650876522064
24,167,1,37,36,1,0,0,0,35.24494171142578,35.02893447875977,35.156726837158196,35.141658782958984,35.14283895492554
31,28,5,7,230,1,1,1,1,19.366741180419922,16.30997657775879,17.823457717895508,17.844820022583008,17.84643530845642
57,34,1,44,105,1,1,0,1,10.187625885009766,6.546735763549805,8.413791656494139,8.414673805236816,8.426547050476074
28,460,2,13,15,1,1,1,1,466.4852619171143,465.3935432434082,466.1195278167725,466.0904884338379,466.12825989723206
2,118,7,46,51,4,0,0,0,3.9579868316650386,3.7584304809570312,3.8969516754150386,3.88188362121582,3.8878023624420166
50,38,4,237,199,1,1,0,1,763.8084888458252,760.2324485778809,761.4185810089111,761.5195035934448,761.3942623138428
2,135,5,14,21,4,0,1,1,1.5425682067871094,1.0111331939697266,1.1087656021118164,1.1912107467651367,1.1698007583618164
27,403,3,5,4,2,0,1,1,81.67433738708495,78.70507240295409,81.01809024810791,80.37178516387941,80.41730523109436
7,162,3,2,48,3,0,1,0,2.8171539306640625,2.081871032714844,2.241373062133789,2.375650405883789,2.357184886932373
55,89,3,74,28,4,0,1,0,15.093088150024414,14.569759368896484,14.674067497253418,14.749932289123535,14.729559421539307
21,61,2,38,26,4,1,1,0,1.253366470336914,0.9870529174804688,1.0919570922851562,1.1107921600341797,1.1084377765655518
46,28,2,271,40,3,0,0,1,4.519224166870117,4.033088684082031,4.220008850097656,4.243946075439453,4.235893487930299
33,371,6,1,18,2,1,1,0,130.8572292327881,130.1732063293457,130.43057918548584,130.48295974731442,130.47489523887634
38,316,5,25,20,2,1,0,1,394.90532875061035,392.29869842529297,393.66400241851807,393.62049102783203,393.6251103878021
40,188,7,31,17,3,0,0,0,126.98626518249512,123.65293502807616,125.60141086578369,125.51484107971191,125.56365132331848
48,325,3,10,27,3,0,1,1,69.46969032287598,66.53165817260742,66.85268878936768,67.20924377441406,67.01138615608214
36,481,4,13,2,4,1,1,0,55.49788475036621,52.15835571289063,53.65955829620361,53.62277030944824,53.571432828903205
12,96,4,34,8,2,0,0,0,5.340099334716797,4.844188690185547,5.043983459472656,5.083918571472168,5.081862211227417
21,203,6,44,32,2,0,1,1,181.21910095214844,175.5518913269043,175.83346366882324,176.92060470581055,176.5543818473816
23,446,5,10,20,1,0,1,1,825.0677585601808,823.2762813568115,824.2977857589723,824.255895614624,824.276864528656
52,502,5,4,12,1,1,1,1,1415.4653549194336,1411.4816188812256,1413.3038520812988,1413.1725072860718,1413.0972623825073
49,327,1,26,15,4,1,0,0,20.84541320800781,17.563819885253903,18.139362335205078,18.8892126083374,18.810361623764038
10,278,3,21,27,1,0,0,0,128.53217124938965,128.17907333374023,128.2767057418823,128.29887866973877,128.28469276428223
9,212,3,16,24,3,1,0,1,5.642414093017577,4.673242568969727,5.121111869812012,5.117034912109375,5.1068365573883066
48,93,7,101,17,1,0,1,1,924.140691757202,910.6895923614502,921.1654663085938,920.1905012130736,920.8843410015106
62,160,6,35,5,1,0,1,1,620.4407215118407,614.8345470428468,616.8208122253417,617.0643091201782,616.9209778308867
34,158,4,32,52,1,0,1,1,410.6500148773194,406.0502052307129,408.89203548431396,408.663272857666,408.7415635585785
6,458,2,11,2,1,1,1,1,78.37414741516112,76.5838623046875,77.3686170578003,77.5001287460327,77.50540971755981
40,403,1,10,14,1,0,1,0,152.5866985321045,151.49497985839844,152.1502733230591,152.18341350555417,152.21905708312988
21,358,4,1,3,2,0,1,0,36.75246238708496,34.96694564819336,35.197138786315925,35.57729721069336,35.5066955089569
27,328,5,29,16,2,0,1,1,235.6700897216797,234.63106155395508,235.0153923034668,235.11145114898682,235.10167002677917
7,181,3,21,26,2,0,0,0,10.1165771484375,8.981704711914062,9.822487831115724,9.670662879943848,9.701043367385862
21,88,5,47,106,4,1,0,1,21.723031997680664,20.538330078125,21.108508110046387,21.07529640197754,21.061450242996216
16,115,6,76,76,3,0,0,0,75.35624504089354,73.89044761657716,74.07796382904053,74.26450252532959,74.17479157447816
44,33,4,280,250,1,0,1,1,620.6424236297607,615.9734725952147,618.58069896698,618.3106660842897,618.3113455772401
46,99,1,5,97,4,0,0,1,7.0149898529052725,4.400968551635742,5.81967830657959,5.752229690551758,5.76329231262207
29,417,7,3,14,3,1,0,1,77.53491401672362,72.54433631896974,74.8978853225708,74.93338584899901,74.90682601928711
63,113,3,74,45,4,1,1,0,37.37759590148926,36.12828254699707,36.482810974121094,36.59558296203613,36.556243896484375
14,163,5,14,11,1,1,1,1,77.1667957305908,73.77362251281737,75.30438899993895,75.3352403640747,75.30149817466736
9,109,1,17,16,3,1,0,1,1.1990070343017578,0.8618831634521484,0.996708869934082,1.0105133056640625,1.0055303573608398
63,69,3,71,46,2,0,0,1,43.668270111083984,41.71395301818848,43.39182376861572,43.24045181274414,43.37778687477112
3,66,1,84,14,1,0,0,0,0.8900165557861328,0.5869865417480469,0.6612539291381836,0.7137298583984375,0.7075369358062744
55,483,5,16,12,3,1,0,0,258.7499618530273,255.75900077819824,257.5970888137817,257.34326839447016,257.36546516418457
2,216,5,10,13,2,0,0,1,3.7994384765625,3.445625305175781,3.5431385040283203,3.5840511322021484,3.5744309425354004
55,385,2,5,19,2,0,1,0,169.9981689453125,169.43669319152832,169.63207721710202,169.6662664413452,169.6534752845764
31,66,3,8,129,3,0,1,0,5.2127838134765625,3.9467811584472656,4.1501522064208975,4.487299919128418,4.464179277420044
16,444,1,10,16,1,1,1,1,56.36858940124512,55.54676055908203,55.7858943939209,55.831336975097656,55.79975247383118
46,137,6,48,54,4,1,1,1,92.13709831237793,88.83190155029297,89.90335464477539,90.22037982940674,90.15434980392456
57,153,2,3,13,4,1,1,1,8.223772048950195,5.424022674560547,6.230592727661133,6.319713592529298,6.193667650222777
26,148,5,21,44,3,1,1,0,34.80839729309082,32.778263092041016,33.80286693572998,33.78582000732422,33.7839424610138
22,124,5,13,30,4,1,0,1,6.9277286529541025,6.1800479888916025,6.7327022552490225,6.6252946853637695,6.643146276473999
9,274,5,23,6,1,1,1,1,157.37628936767578,154.13618087768558,156.29076957702637,155.97760677337646,156.03294968605042
31,121,5,18,22,2,0,0,0,32.536745071411126,30.679702758789066,32.259464263916016,31.735849380493164,31.76775574684143
31,215,3,32,21,4,0,0,0,17.987728118896484,16.306877136230472,16.620874404907227,16.868185997009274,16.798406839370728
53,64,2,81,113,4,1,1,1,10.590791702270508,9.725570678710938,10.239362716674805,10.214757919311523,10.228902101516725
43,379,1,14,21,4,0,1,1,28.15771102905273,23.53525161743164,27.78303623199463,26.62498950958252,26.819616556167606
40,249,6,28,28,3,1,1,0,186.2492561340332,178.6544322967529,180.6814670562744,181.96067810058597,181.83788657188416
61,133,1,64,68,1,0,0,0,128.08489799499512,127.25090980529785,127.58004665374756,127.58364677429199,127.56258249282835
25,331,6,17,28,3,0,0,1,126.67179107666016,120.93710899353027,123.95226955413818,123.85265827178956,123.86471033096312
4,242,1,35,38,2,1,0,1,6.24537467956543,4.464864730834961,5.178689956665039,5.211639404296875,5.175769329071045
26,410,2,15,23,1,0,0,1,414.2136573791504,412.07122802734375,413.08677196502686,413.08906078338623,413.075715303421
46,313,7,18,14,2,0,1,1,416.9936180114746,415.21739959716797,416.4015054702759,416.25027656555176,416.2864685058594
38,180,6,15,20,4,1,1,1,28.894662857055664,27.506351470947266,28.2365083694458,28.22716236114502,28.233826160430908
